"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"2122","Fibroblast","NPFF","ENSMUSG00000023052","ENSG00000139574","NPFF","Npff"
"2123","Fibroblast","SPATA20","ENSMUSG00000020867","ENSG00000006282","SPATA20","Spata20"
"2125","Fibroblast","SLC19A2","ENSMUSG00000040918","ENSG00000117479","SLC19A2","Slc19a2"
"2126","Fibroblast","CRAT","ENSMUSG00000026853","ENSG00000095321","CRAT","Crat"
"2127","Fibroblast","SYVN1","ENSMUSG00000024807","ENSG00000162298","SYVN1","Syvn1"
"2128","Fibroblast","P3H1","ENSMUSG00000028641","ENSG00000117385","P3H1","P3h1"
"2129","Fibroblast","LXN","ENSMUSG00000047557","ENSG00000079257","LXN","Lxn"
"2130","Fibroblast","SDR39U1","ENSMUSG00000022223","ENSG00000100445","SDR39U1","Sdr39u1"
"2131","Fibroblast","THOC5","ENSMUSG00000034274","ENSG00000100296","THOC5","Thoc5"
"2132","Fibroblast","MECR","ENSMUSG00000028910","ENSG00000116353","MECR","Mecr"
"2134","Fibroblast","PRR5","ENSMUSG00000036106","ENSG00000186654","PRR5","Prr5"
"2135","Fibroblast","STMN3","ENSMUSG00000027581","ENSG00000197457","STMN3","Stmn3"
"2138","Fibroblast","GALT","ENSMUSG00000036073","ENSG00000213930","GALT","Galt"
"2139","Fibroblast","MED17","ENSMUSG00000031935","ENSG00000042429","MED17","Med17"
"2140","Fibroblast","GYG1","ENSMUSG00000019528","ENSG00000163754","GYG1","Gyg"
"2144","Fibroblast","GSR","ENSMUSG00000031584","ENSG00000104687","GSR","Gsr"
"2145","Fibroblast","TLCD5","ENSMUSG00000048503","ENSG00000181264","TLCD5","Tlcd5"
"2147","Fibroblast","NQO1","ENSMUSG00000003849","ENSG00000181019","NQO1","Nqo1"
"2148","Fibroblast","GMEB2","ENSMUSG00000038705","ENSG00000101216","GMEB2","Gmeb2"
"2149","Fibroblast","POP1","ENSMUSG00000022325","ENSG00000104356","POP1","Pop1"
"2151","Fibroblast","SLC26A2","ENSMUSG00000034320","ENSG00000155850","SLC26A2","Slc26a2"
"2152","Fibroblast","VRK3","ENSMUSG00000002205","ENSG00000105053","VRK3","Vrk3"
"2154","Fibroblast","PIP5K1C","ENSMUSG00000034902","ENSG00000186111","PIP5K1C","Pip5k1c"
"2155","Fibroblast","KCNH1","ENSMUSG00000058248","ENSG00000143473","KCNH1","Kcnh1"
"2157","Fibroblast","PHYH","ENSMUSG00000026664","ENSG00000107537","PHYH","Phyh"
"2159","Fibroblast","IRF2BPL","ENSMUSG00000034168","ENSG00000119669","IRF2BPL","Irf2bpl"
"2160","Fibroblast","SRC","ENSMUSG00000027646","ENSG00000197122","SRC","Src"
"2162","Fibroblast","STK19","ENSMUSG00000061207","ENSG00000204344","STK19","Stk19"
"2163","Fibroblast","IER5L","ENSMUSG00000089762","ENSG00000188483","IER5L","Ier5l"
"2164","Fibroblast","HSPA1A","ENSMUSG00000091971","ENSG00000204389","HSPA1A","Hspa1a"
"2165","Fibroblast","HSPA1B","ENSMUSG00000091971","ENSG00000204388","HSPA1B","Hspa1a"
"2166","Fibroblast","OTUD3","ENSMUSG00000041161","ENSG00000169914","OTUD3","Otud3"
"2167","Fibroblast","SLC39A7","ENSMUSG00000024327","ENSG00000112473","SLC39A7","Slc39a7"
"2168","Fibroblast","STK36","ENSMUSG00000033276","ENSG00000163482","STK36","Stk36"
"2169","Fibroblast","IMPDH1","ENSMUSG00000003500","ENSG00000106348","IMPDH1","Impdh1"
"2171","Fibroblast","NECAB3","ENSMUSG00000027489","ENSG00000125967","NECAB3","Necab3"
"2172","Fibroblast","RABL3","ENSMUSG00000022827","ENSG00000144840","RABL3","Rabl3"
"2175","Fibroblast","SLC26A6","ENSMUSG00000023259","ENSG00000225697","SLC26A6","Slc26a6"
"2176","Fibroblast","FMO4","ENSMUSG00000026692","ENSG00000076258","FMO4","Fmo4"
"2177","Fibroblast","OMA1","ENSMUSG00000035069","ENSG00000162600","OMA1","Oma1"
"2179","Fibroblast","HMGN5","ENSMUSG00000031245","ENSG00000198157","HMGN5","Hmgn5"
"2182","Fibroblast","RAP2C","ENSMUSG00000050029","ENSG00000123728","RAP2C","Rap2c"
"2183","Fibroblast","TRIM62","ENSMUSG00000041000","ENSG00000116525","TRIM62","Trim62"
"2186","Fibroblast","C19orf44","ENSMUSG00000052794","ENSG00000105072","C19orf44","1700030K09Rik"
"2187","Fibroblast","CKAP4","ENSMUSG00000046841","ENSG00000136026","CKAP4","Ckap4"
"2188","Fibroblast","IFT46","ENSMUSG00000002031","ENSG00000118096","IFT46","Ift46"
"2189","Fibroblast","SCRN2","ENSMUSG00000020877","ENSG00000141295","SCRN2","Scrn2"
"2190","Fibroblast","MANEA","ENSMUSG00000040520","ENSG00000172469","MANEA","Manea"
"2191","Fibroblast","TMEM237","ENSMUSG00000038079","ENSG00000155755","TMEM237","Tmem237"
"2192","Fibroblast","B3GNT2","ENSMUSG00000051650","ENSG00000170340","B3GNT2","B3gnt2"
"2195","Fibroblast","SLCO1C1","ENSMUSG00000030235","ENSG00000139155","SLCO1C1","Slco1c1"
"2196","Fibroblast","PM20D2","ENSMUSG00000054659","ENSG00000146281","PM20D2","Pm20d2"
"2198","Fibroblast","SOX8","ENSMUSG00000024176","ENSG00000005513","SOX8","Sox8"
"2199","Fibroblast","EHD1","ENSMUSG00000024772","ENSG00000110047","EHD1","Ehd1"
"2200","Fibroblast","NOL12","ENSMUSG00000033099","ENSG00000273899","NOL12","Nol12"
"2202","Fibroblast","DDB2","ENSMUSG00000002109","ENSG00000134574","DDB2","Ddb2"
"2204","Fibroblast","CTNNA2","ENSMUSG00000063063","ENSG00000066032","CTNNA2","Ctnna2"
"2207","Fibroblast","MT-ATP8","ENSMUSG00000064356","ENSG00000228253","MT-ATP8","mt-Atp8"
"2208","Fibroblast","GPR157","ENSMUSG00000047875","ENSG00000180758","GPR157","Gpr157"
"2209","Fibroblast","GPLD1","ENSMUSG00000021340","ENSG00000112293","GPLD1","Gpld1"
"2210","Fibroblast","PIAS3","ENSMUSG00000028101","ENSG00000131788","PIAS3","Pias3"
"2213","Fibroblast","TAFA2","ENSMUSG00000044071","ENSG00000198673","TAFA2","Tafa2"
"2214","Fibroblast","RNASEL","ENSMUSG00000066800","ENSG00000135828","RNASEL","Rnasel"
"2216","Fibroblast","GEM","ENSMUSG00000028214","ENSG00000164949","GEM","Gem"
"2217","Fibroblast","CFAP43","ENSMUSG00000044948","ENSG00000197748","CFAP43","Cfap43"
"2218","Fibroblast","HEBP1","ENSMUSG00000042770","ENSG00000013583","HEBP1","Hebp1"
"2220","Fibroblast","LRRC75B","ENSMUSG00000046807","ENSG00000178026","LRRC75B","Lrrc75b"
"2221","Fibroblast","DNAJA4","ENSMUSG00000032285","ENSG00000140403","DNAJA4","Dnaja4"
"2223","Fibroblast","NCAPG2","ENSMUSG00000042029","ENSG00000146918","NCAPG2","Ncapg2"
"2225","Fibroblast","MED16","ENSMUSG00000013833","ENSG00000175221","MED16","Med16"
"2226","Fibroblast","NEXMIF","ENSMUSG00000046449","ENSG00000050030","NEXMIF","Nexmif"
"2227","Fibroblast","C1QTNF3-AMACR","ENSMUSG00000058914","ENSG00000273294","C1QTNF3-AMACR","C1qtnf3"
"2228","Fibroblast","C1QTNF3","ENSMUSG00000058914","ENSG00000082196","C1QTNF3","C1qtnf3"
"2229","Fibroblast","SETD1B","ENSMUSG00000038384","ENSG00000139718","SETD1B","Setd1b"
"2233","Fibroblast","HFE","ENSMUSG00000006611","ENSG00000010704","HFE","Hfe"
"2234","Fibroblast","FAM227B","ENSMUSG00000027209","ENSG00000166262","FAM227B","Fam227b"
"2235","Fibroblast","LDB1","ENSMUSG00000025223","ENSG00000198728","LDB1","Ldb1"
"2236","Fibroblast","ENPP1","ENSMUSG00000037370","ENSG00000197594","ENPP1","Enpp1"
"2237","Fibroblast","PEA15","ENSMUSG00000013698","ENSG00000162734","PEA15","Pea15a"
"2240","Fibroblast","MT-ND4","ENSMUSG00000064363","ENSG00000198886","MT-ND4","mt-Nd4"
"2241","Fibroblast","TNFRSF19","ENSMUSG00000060548","ENSG00000127863","TNFRSF19","Tnfrsf19"
"2242","Fibroblast","TSPYL4","ENSMUSG00000039485","ENSG00000187189","TSPYL4","Tspyl4"
"2244","Fibroblast","LDLRAP1","ENSMUSG00000037295","ENSG00000157978","LDLRAP1","Ldlrap1"
"2245","Fibroblast","LRP2BP","ENSMUSG00000031637","ENSG00000109771","LRP2BP","Lrp2bp"
"2246","Fibroblast","VWA5A","ENSMUSG00000038112","ENSG00000110002","VWA5A","AW551984"
"2247","Fibroblast","RPL22L1","ENSMUSG00000039221","ENSG00000163584","RPL22L1","Rpl22l1"
"2248","Fibroblast","AARS2","ENSMUSG00000023938","ENSG00000124608","AARS2","Aars2"
"2249","Fibroblast","CCDC9","ENSMUSG00000041375","ENSG00000105321","CCDC9","Ccdc9"
"2253","Fibroblast","SLC35G1","ENSMUSG00000044026","ENSG00000176273","SLC35G1","Slc35g1"
"2254","Fibroblast","RHOBTB2","ENSMUSG00000022075","ENSG00000008853","RHOBTB2","Rhobtb2"
"2255","Fibroblast","NOX4","ENSMUSG00000030562","ENSG00000086991","NOX4","Nox4"
"2256","Fibroblast","PIWIL4","ENSMUSG00000036912","ENSG00000134627","PIWIL4","Piwil4"
"2258","Fibroblast","RBM7","ENSMUSG00000042396","ENSG00000076053","RBM7","Rbm7"
"2259","Fibroblast","EDNRA","ENSMUSG00000031616","ENSG00000151617","EDNRA","Ednra"
"2260","Fibroblast","FBF1","ENSMUSG00000020776","ENSG00000188878","FBF1","Fbf1"
"2262","Fibroblast","CRYZ","ENSMUSG00000028199","ENSG00000116791","CRYZ","Cryz"
"2263","Fibroblast","C1orf54","ENSMUSG00000038543","ENSG00000118292","C1orf54","BC028528"
"2265","Fibroblast","FAM8A1","ENSMUSG00000069237","ENSG00000137414","FAM8A1","Fam8a1"
"2266","Fibroblast","FAM3A","ENSMUSG00000031399","ENSG00000071889","FAM3A","Fam3a"
"2267","Fibroblast","HOXB4","ENSMUSG00000038692","ENSG00000182742","HOXB4","Hoxb4"
"2270","Fibroblast","JUP","ENSMUSG00000001552","ENSG00000173801","JUP","Jup"
"2271","Fibroblast","TCTA","ENSMUSG00000039461","ENSG00000145022","TCTA","Tcta"
"2272","Fibroblast","FAM161A","ENSMUSG00000049811","ENSG00000170264","FAM161A","Fam161a"
"2274","Fibroblast","CTH","ENSMUSG00000028179","ENSG00000116761","CTH","Cth"
"2275","Fibroblast","POLRMT","ENSMUSG00000020329","ENSG00000099821","POLRMT","Polrmt"
"2276","Fibroblast","MT-ATP6","ENSMUSG00000064357","ENSG00000198899","MT-ATP6","mt-Atp6"
"2278","Fibroblast","WDR31","ENSMUSG00000028391","ENSG00000148225","WDR31","Wdr31"
"2280","Fibroblast","DNAJC27","ENSMUSG00000020657","ENSG00000115137","DNAJC27","Dnajc27"
"2281","Fibroblast","GTF3C4","ENSMUSG00000035666","ENSG00000125484","GTF3C4","Gtf3c4"
"2282","Fibroblast","TMOD1","ENSMUSG00000028328","ENSG00000136842","TMOD1","Tmod1"
"2283","Fibroblast","NAMPT","ENSMUSG00000020572","ENSG00000105835","NAMPT","Nampt"
"2284","Fibroblast","WHRN","ENSMUSG00000039137","ENSG00000095397","WHRN","Whrn"
"2285","Fibroblast","TMEM64","ENSMUSG00000043252","ENSG00000180694","TMEM64","Tmem64"
"2286","Fibroblast","ANGPTL2","ENSMUSG00000004105","ENSG00000136859","ANGPTL2","Angptl2"
"2287","Fibroblast","FXYD6","ENSMUSG00000066705","ENSG00000137726","FXYD6","Fxyd6"
"2288","Fibroblast","EXOSC2","ENSMUSG00000039356","ENSG00000130713","EXOSC2","Exosc2"
"2289","Fibroblast","MRPL37","ENSMUSG00000028622","ENSG00000116221","MRPL37","Mrpl37"
"2292","Fibroblast","OBSCN","ENSMUSG00000061462","ENSG00000154358","OBSCN","Obscn"
"2293","Fibroblast","THAP7","ENSMUSG00000022760","ENSG00000184436","THAP7","Thap7"
"2294","Fibroblast","SLC16A1","ENSMUSG00000032902","ENSG00000155380","SLC16A1","Slc16a1"
"2295","Fibroblast","GPAM","ENSMUSG00000024978","ENSG00000119927","GPAM","Gpam"
"2297","Satellite glia","ADGRV1","ENSMUSG00000069170","ENSG00000164199","ADGRV1","Adgrv1"
"2298","Satellite glia","SHANK2","ENSMUSG00000037541","ENSG00000162105","SHANK2","Shank2"
"2299","Satellite glia","CTNND2","ENSMUSG00000022240","ENSG00000169862","CTNND2","Ctnnd2"
"2300","Satellite glia","LSAMP","ENSMUSG00000061080","ENSG00000185565","LSAMP","Lsamp"
"2301","Satellite glia","PTPRZ1","ENSMUSG00000068748","ENSG00000106278","PTPRZ1","Ptprz1"
"2302","Satellite glia","FADS2","ENSMUSG00000024665","ENSG00000134824","FADS2","Fads2"
"2303","Satellite glia","LGR5","ENSMUSG00000020140","ENSG00000139292","LGR5","Lgr5"
"2304","Satellite glia","SLC4A4","ENSMUSG00000060961","ENSG00000080493","SLC4A4","Slc4a4"
"2305","Satellite glia","LAMA1","ENSMUSG00000032796","ENSG00000101680","LAMA1","Lama1"
"2307","Satellite glia","SLC35F1","ENSMUSG00000038602","ENSG00000196376","SLC35F1","Slc35f1"
"2308","Satellite glia","NCAM1","ENSMUSG00000039542","ENSG00000149294","NCAM1","Ncam1"
"2309","Satellite glia","LPL","ENSMUSG00000015568","ENSG00000175445","LPL","Lpl"
"2310","Satellite glia","KCNJ3","ENSMUSG00000026824","ENSG00000162989","KCNJ3","Kcnj3"
"2311","Satellite glia","HMGCS1","ENSMUSG00000093930","ENSG00000112972","HMGCS1","Hmgcs1"
"2312","Satellite glia","NRG3","ENSMUSG00000041014","ENSG00000185737","NRG3","Nrg3"
"2313","Satellite glia","SHISA9","ENSMUSG00000022494","ENSG00000237515","SHISA9","Shisa9"
"2314","Satellite glia","PPP2R2B","ENSMUSG00000024500","ENSG00000156475","PPP2R2B","Ppp2r2b"
"2315","Satellite glia","TRPM3","ENSMUSG00000052387","ENSG00000083067","TRPM3","Trpm3"
"2316","Satellite glia","NKAIN3","ENSMUSG00000055761","ENSG00000185942","NKAIN3","Nkain3"
"2317","Satellite glia","NRXN3","ENSMUSG00000066392","ENSG00000021645","NRXN3","Nrxn3"
"2318","Satellite glia","NCKAP5","ENSMUSG00000049690","ENSG00000176771","NCKAP5","Nckap5"
"2319","Satellite glia","ATP10B","ENSMUSG00000055415","ENSG00000118322","ATP10B","Atp10b"
"2320","Satellite glia","SORCS1","ENSMUSG00000043531","ENSG00000108018","SORCS1","Sorcs1"
"2321","Satellite glia","GPM6A","ENSMUSG00000031517","ENSG00000150625","GPM6A","Gpm6a"
"2322","Satellite glia","FRMD5","ENSMUSG00000027238","ENSG00000171877","FRMD5","Frmd5"
"2323","Satellite glia","PEX5L","ENSMUSG00000027674","ENSG00000114757","PEX5L","Pex5l"
"2324","Satellite glia","PCDH9","ENSMUSG00000055421","ENSG00000184226","PCDH9","Pcdh9"
"2325","Satellite glia","GRIK2","ENSMUSG00000056073","ENSG00000164418","GRIK2","Grik2"
"2326","Satellite glia","CADM2","ENSMUSG00000064115","ENSG00000175161","CADM2","Cadm2"
"2327","Satellite glia","FAM135B","ENSMUSG00000036800","ENSG00000147724","FAM135B","Fam135b"
"2328","Satellite glia","ADAMTSL1","ENSMUSG00000066113","ENSG00000178031","ADAMTSL1","Adamtsl1"
"2331","Satellite glia","ADGRB3","ENSMUSG00000033569","ENSG00000135298","ADGRB3","Adgrb3"
"2332","Satellite glia","EDIL3","ENSMUSG00000034488","ENSG00000164176","EDIL3","Edil3"
"2333","Satellite glia","CADM1","ENSMUSG00000032076","ENSG00000182985","CADM1","Cadm1"
"2334","Satellite glia","TRDN","ENSMUSG00000019787","ENSG00000186439","TRDN","Trdn"
"2336","Satellite glia","C4orf19","ENSMUSG00000060512","ENSG00000154274","C4orf19","0610040J01Rik"
"2337","Satellite glia","POLR2F","ENSMUSG00000033020","ENSG00000100142","POLR2F","Polr2f"
"2338","Satellite glia","GPR155","ENSMUSG00000041762","ENSG00000163328","GPR155","Gpr155"
"2339","Satellite glia","DGKI","ENSMUSG00000038665","ENSG00000157680","DGKI","Dgki"
"2340","Satellite glia","GRIK3","ENSMUSG00000001985","ENSG00000163873","GRIK3","Grik3"
"2341","Satellite glia","ARHGEF26","ENSMUSG00000036885","ENSG00000114790","ARHGEF26","Arhgef26"
"2342","Satellite glia","PCDH7","ENSMUSG00000029108","ENSG00000169851","PCDH7","Pcdh7"
"2343","Satellite glia","ASTN2","ENSMUSG00000028373","ENSG00000148219","ASTN2","Astn2"
"2344","Satellite glia","IGSF11","ENSMUSG00000022790","ENSG00000144847","IGSF11","Igsf11"
"2345","Satellite glia","TNIK","ENSMUSG00000027692","ENSG00000154310","TNIK","Tnik"
"2346","Satellite glia","STOX2","ENSMUSG00000038143","ENSG00000173320","STOX2","Stox2"
"2347","Satellite glia","ZNF804B","ENSMUSG00000092094","ENSG00000182348","ZNF804B","Zfp804b"
"2348","Satellite glia","RHOBTB1","ENSMUSG00000019944","ENSG00000072422","RHOBTB1","Rhobtb1"
"2350","Satellite glia","PPP1R9A","ENSMUSG00000032827","ENSG00000158528","PPP1R9A","Ppp1r9a"
"2351","Satellite glia","DTNA","ENSMUSG00000024302","ENSG00000134769","DTNA","Dtna"
"2353","Satellite glia","IL1RAPL1","ENSMUSG00000052372","ENSG00000169306","IL1RAPL1","Il1rapl1"
"2354","Satellite glia","GALNT17","ENSMUSG00000034040","ENSG00000185274","GALNT17","Galnt17"
"2355","Satellite glia","MMD2","ENSMUSG00000039533","ENSG00000136297","MMD2","Mmd2"
"2356","Satellite glia","NKAIN2","ENSMUSG00000069670","ENSG00000188580","NKAIN2","Nkain2"
"2357","Satellite glia","TMEM132B","ENSMUSG00000070498","ENSG00000139364","TMEM132B","Tmem132b"
"2358","Satellite glia","MSMO1","ENSMUSG00000031604","ENSG00000052802","MSMO1","Msmo1"
"2359","Satellite glia","SCN9A","ENSMUSG00000075316","ENSG00000169432","SCN9A","Scn9a"
"2360","Satellite glia","PDZD2","ENSMUSG00000022197","ENSG00000133401","PDZD2","Pdzd2"
"2361","Satellite glia","CDH1","ENSMUSG00000000303","ENSG00000039068","CDH1","Cdh1"
"2362","Satellite glia","TXK","ENSMUSG00000054892","ENSG00000074966","TXK","Txk"
"2363","Satellite glia","TSPAN8","ENSMUSG00000034127","ENSG00000127324","TSPAN8","Tspan8"
"2364","Satellite glia","ADAMTS16","ENSMUSG00000049538","ENSG00000145536","ADAMTS16","Adamts16"
"2366","Satellite glia","TENM3","ENSMUSG00000031561","ENSG00000218336","TENM3","Tenm3"
"2367","Satellite glia","FBLN5","ENSMUSG00000021186","ENSG00000140092","FBLN5","Fbln5"
"2368","Satellite glia","CHL1","ENSMUSG00000030077","ENSG00000134121","CHL1","Chl1"
"2369","Satellite glia","INSC","ENSMUSG00000048782","ENSG00000188487","INSC","Insc"
"2370","Satellite glia","SGCD","ENSMUSG00000020354","ENSG00000170624","SGCD","Sgcd"
"2371","Satellite glia","ACSBG1","ENSMUSG00000032281","ENSG00000103740","ACSBG1","Acsbg1"
"2372","Satellite glia","PAG1","ENSMUSG00000027508","ENSG00000076641","PAG1","Pag1"
"2373","Satellite glia","NAV2","ENSMUSG00000052512","ENSG00000166833","NAV2","Nav2"
"2374","Satellite glia","PDE3A","ENSMUSG00000041741","ENSG00000172572","PDE3A","Pde3a"
"2375","Satellite glia","GRAMD1B","ENSMUSG00000040111","ENSG00000023171","GRAMD1B","Gramd1b"
"2376","Satellite glia","N4BP2L1","ENSMUSG00000041132","ENSG00000139597","N4BP2L1","N4bp2l1"
"2377","Satellite glia","NPAS3","ENSMUSG00000021010","ENSG00000151322","NPAS3","Npas3"
"2378","Satellite glia","EPHA6","ENSMUSG00000055540","ENSG00000080224","EPHA6","Epha6"
"2380","Satellite glia","MAP2","ENSMUSG00000015222","ENSG00000078018","MAP2","Map2"
"2381","Satellite glia","ADGRL3","ENSMUSG00000037605","ENSG00000150471","ADGRL3","Adgrl3"
"2382","Satellite glia","MDGA2","ENSMUSG00000034912","ENSG00000139915","MDGA2","Mdga2"
"2383","Satellite glia","TMTC2","ENSMUSG00000036019","ENSG00000179104","TMTC2","Tmtc2"
"2384","Satellite glia","AATK","ENSMUSG00000025375","ENSG00000181409","AATK","Aatk"
"2385","Satellite glia","RGS7","ENSMUSG00000026527","ENSG00000182901","RGS7","Rgs7"
"2386","Satellite glia","LRRC4C","ENSMUSG00000050587","ENSG00000148948","LRRC4C","Lrrc4c"
"2387","Satellite glia","SLITRK2","ENSMUSG00000036790","ENSG00000185985","SLITRK2","Slitrk2"
"2388","Satellite glia","GAS2","ENSMUSG00000030498","ENSG00000148935","GAS2","Gas2"
"2389","Satellite glia","CNTN1","ENSMUSG00000055022","ENSG00000018236","CNTN1","Cntn1"
"2390","Satellite glia","ATP8A1","ENSMUSG00000037685","ENSG00000124406","ATP8A1","Atp8a1"
"2391","Satellite glia","SCD","ENSMUSG00000025203","ENSG00000099194","SCD","Scd2"
"2392","Satellite glia","FIGN","ENSMUSG00000075324","ENSG00000182263","FIGN","Fign"
"2393","Satellite glia","RHOJ","ENSMUSG00000046768","ENSG00000126785","RHOJ","Rhoj"
"2394","Satellite glia","COBL","ENSMUSG00000020173","ENSG00000106078","COBL","Cobl"
"2395","Satellite glia","LUZP2","ENSMUSG00000063297","ENSG00000187398","LUZP2","Luzp2"
"2396","Satellite glia","LRRTM4","ENSMUSG00000052581","ENSG00000176204","LRRTM4","Lrrtm4"
"2397","Satellite glia","ST3GAL6","ENSMUSG00000022747","ENSG00000064225","ST3GAL6","St3gal6"
"2398","Satellite glia","THSD7A","ENSMUSG00000032625","ENSG00000005108","THSD7A","Thsd7a"
"2400","Satellite glia","ERBB3","ENSMUSG00000018166","ENSG00000065361","ERBB3","Erbb3"
"2401","Satellite glia","LGR4","ENSMUSG00000050199","ENSG00000205213","LGR4","Lgr4"
"2402","Satellite glia","COL11A1","ENSMUSG00000027966","ENSG00000060718","COL11A1","Col11a1"
"2403","Satellite glia","SNCA","ENSMUSG00000025889","ENSG00000145335","SNCA","Snca"
"2406","Satellite glia","LRP1B","ENSMUSG00000049252","ENSG00000168702","LRP1B","Lrp1b"
"2407","Satellite glia","FABP7","ENSMUSG00000019874","ENSG00000164434","FABP7","Fabp7"
"2408","Satellite glia","PXDN","ENSMUSG00000020674","ENSG00000130508","PXDN","Pxdn"
"2410","Satellite glia","FRMD3","ENSMUSG00000049122","ENSG00000172159","FRMD3","Frmd3"
"2411","Satellite glia","CIT","ENSMUSG00000029516","ENSG00000122966","CIT","Cit"
"2412","Satellite glia","COL23A1","ENSMUSG00000063564","ENSG00000050767","COL23A1","Col23a1"
"2414","Satellite glia","TTYH1","ENSMUSG00000030428","ENSG00000167614","TTYH1","Ttyh1"
"2415","Satellite glia","KHDRBS3","ENSMUSG00000022332","ENSG00000131773","KHDRBS3","Khdrbs3"
"2416","Satellite glia","MBOAT2","ENSMUSG00000020646","ENSG00000143797","MBOAT2","Mboat2"
"2418","Satellite glia","DPP10","ENSMUSG00000036815","ENSG00000175497","DPP10","Dpp10"
"2419","Satellite glia","MEGF9","ENSMUSG00000039270","ENSG00000106780","MEGF9","Megf9"
"2420","Satellite glia","PDE4B","ENSMUSG00000028525","ENSG00000184588","PDE4B","Pde4b"
"2421","Satellite glia","ALCAM","ENSMUSG00000022636","ENSG00000170017","ALCAM","Alcam"
"2422","Satellite glia","RGL1","ENSMUSG00000026482","ENSG00000143344","RGL1","Rgl1"
"2423","Satellite glia","KAT2B","ENSMUSG00000000708","ENSG00000114166","KAT2B","Kat2b"
"2424","Satellite glia","PRIMA1","ENSMUSG00000041669","ENSG00000175785","PRIMA1","Prima1"
"2425","Satellite glia","BICD1","ENSMUSG00000003452","ENSG00000151746","BICD1","Bicd1"
"2426","Satellite glia","FYN","ENSMUSG00000019843","ENSG00000010810","FYN","Fyn"
"2427","Satellite glia","TENM1","ENSMUSG00000016150","ENSG00000009694","TENM1","Tenm1"
"2428","Satellite glia","GPM6B","ENSMUSG00000031342","ENSG00000046653","GPM6B","Gpm6b"
"2429","Satellite glia","TCF7L1","ENSMUSG00000055799","ENSG00000152284","TCF7L1","Tcf7l1"
"2430","Satellite glia","TEC","ENSMUSG00000029217","ENSG00000135605","TEC","Tec"
"2431","Satellite glia","PDE1C","ENSMUSG00000004347","ENSG00000154678","PDE1C","Pde1c"
"2432","Satellite glia","DAB1","ENSMUSG00000028519","ENSG00000173406","DAB1","Dab1"
"2433","Satellite glia","MVD","ENSMUSG00000006517","ENSG00000167508","MVD","Mvd"
"2434","Satellite glia","CMYA5","ENSMUSG00000047419","ENSG00000164309","CMYA5","Cmya5"
"2435","Satellite glia","NAV3","ENSMUSG00000020181","ENSG00000067798","NAV3","Nav3"
"2436","Satellite glia","MBP","ENSMUSG00000041607","ENSG00000197971","MBP","Mbp"
"2437","Satellite glia","PIEZO2","ENSMUSG00000041482","ENSG00000154864","PIEZO2","Piezo2"
"2438","Satellite glia","HDAC9","ENSMUSG00000004698","ENSG00000048052","HDAC9","Hdac9"
"2439","Satellite glia","PDE3B","ENSMUSG00000030671","ENSG00000152270","PDE3B","Pde3b"
"2440","Satellite glia","SERINC5","ENSMUSG00000021703","ENSG00000164300","SERINC5","Serinc5"
"2442","Satellite glia","MSI2","ENSMUSG00000069769","ENSG00000153944","MSI2","Msi2"
"2443","Satellite glia","ESRRG","ENSMUSG00000026610","ENSG00000196482","ESRRG","Esrrg"
"2444","Satellite glia","MEGF10","ENSMUSG00000024593","ENSG00000145794","MEGF10","Megf10"
"2446","Satellite glia","HEY2","ENSMUSG00000019789","ENSG00000135547","HEY2","Hey2"
"2447","Satellite glia","TRIM9","ENSMUSG00000021071","ENSG00000100505","TRIM9","Trim9"
"2448","Satellite glia","ME1","ENSMUSG00000032418","ENSG00000065833","ME1","Me1"
