"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"3181","Sst","PLEKHA6","ENSMUSG00000041757","ENSG00000143850","PLEKHA6","Plekha6"
"3182","Sst","EBF1","ENSMUSG00000057098","ENSG00000164330","EBF1","Ebf1"
"3183","Sst","ARHGAP26","ENSMUSG00000036452","ENSG00000145819","ARHGAP26","Arhgap26"
"3184","Sst","ISL2","ENSMUSG00000032318","ENSG00000159556","ISL2","Isl2"
"3185","Sst","BMP6","ENSMUSG00000039004","ENSG00000153162","BMP6","Bmp6"
"3186","Sst","GABRB3","ENSMUSG00000033676","ENSG00000166206","GABRB3","Gabrb3"
"3187","Sst","HRH3","ENSMUSG00000039059","ENSG00000101180","HRH3","Hrh3"
"3188","Sst","USP20","ENSMUSG00000026854","ENSG00000136878","USP20","Usp20"
"3189","Sst","HR","ENSMUSG00000022096","ENSG00000168453","HR","Hr"
"3190","Sst","CELF4","ENSMUSG00000024268","ENSG00000101489","CELF4","Celf4"
"3192","Sst","LIFR","ENSMUSG00000054263","ENSG00000113594","LIFR","Lifr"
"3193","Sst","CEMIP","ENSMUSG00000052353","ENSG00000103888","CEMIP","Cemip"
"3194","Sst","KCNG3","ENSMUSG00000045053","ENSG00000171126","KCNG3","Kcng3"
"3195","Sst","CAMK2B","ENSMUSG00000057897","ENSG00000058404","CAMK2B","Camk2b"
"3196","Sst","S100A16","ENSMUSG00000074457","ENSG00000188643","S100A16","S100a16"
"3197","Sst","PIK3CD","ENSMUSG00000039936","ENSG00000171608","PIK3CD","Pik3cd"
"3198","Sst","TRIM71","ENSMUSG00000079259","ENSG00000206557","TRIM71","Trim71"
"3199","Sst","CACNA1C","ENSMUSG00000051331","ENSG00000151067","CACNA1C","Cacna1c"
"3200","Sst","SLC26A2","ENSMUSG00000034320","ENSG00000155850","SLC26A2","Slc26a2"
"3201","Sst","SLC7A4","ENSMUSG00000022756","ENSG00000099960","SLC7A4","Slc7a4"
"3202","Sst","TGFA","ENSMUSG00000029999","ENSG00000163235","TGFA","Tgfa"
"3203","Sst","RBMS1","ENSMUSG00000026970","ENSG00000153250","RBMS1","Rbms1"
"3204","Sst","SH3BGRL2","ENSMUSG00000032261","ENSG00000198478","SH3BGRL2","Sh3bgrl2"
"3206","Sst","UGP2","ENSMUSG00000001891","ENSG00000169764","UGP2","Ugp2"
"3207","Sst","TMEM178B","ENSMUSG00000057716","ENSG00000261115","TMEM178B","Tmem178b"
"3208","Sst","ATP2C1","ENSMUSG00000032570","ENSG00000017260","ATP2C1","Atp2c1"
"3210","Sst","HIVEP3","ENSMUSG00000028634","ENSG00000127124","HIVEP3","Hivep3"
"3212","Sst","SLC26A7","ENSMUSG00000040569","ENSG00000147606","SLC26A7","Slc26a7"
"3213","Sst","CDS2","ENSMUSG00000058793","ENSG00000101290","CDS2","Cds2"
"3214","Sst","CACNB1","ENSMUSG00000020882","ENSG00000067191","CACNB1","Cacnb1"
"3216","Sst","HS6ST1","ENSMUSG00000045216","ENSG00000136720","HS6ST1","Hs6st1"
"3217","Sst","HDAC4","ENSMUSG00000026313","ENSG00000068024","HDAC4","Hdac4"
"3218","Sst","TSHZ2","ENSMUSG00000047907","ENSG00000182463","TSHZ2","Tshz2"
"3219","Sst","KCNT1","ENSMUSG00000058740","ENSG00000107147","KCNT1","Kcnt1"
"3220","Sst","CACHD1","ENSMUSG00000028532","ENSG00000158966","CACHD1","Cachd1"
"3221","Sst","RPRM","ENSMUSG00000075334","ENSG00000177519","RPRM","Rprm"
"3223","Sst","SSH1","ENSMUSG00000042121","ENSG00000084112","SSH1","Ssh1"
"3224","Sst","NUP214","ENSMUSG00000001855","ENSG00000126883","NUP214","Nup214"
"3225","Sst","BCL2","ENSMUSG00000057329","ENSG00000171791","BCL2","Bcl2"
"3226","Sst","TRIM67","ENSMUSG00000036913","ENSG00000119283","TRIM67","Trim67"
"3228","Sst","B2M","ENSMUSG00000060802","ENSG00000166710","B2M","B2m"
"3229","Sst","CARMIL1","ENSMUSG00000021338","ENSG00000079691","CARMIL1","Carmil1"
"3230","Sst","CFI","ENSMUSG00000058952","ENSG00000205403","CFI","Cfi"
"3231","Sst","SREBF1","ENSMUSG00000020538","ENSG00000072310","SREBF1","Srebf1"
"3232","Sst","CSMD3","ENSMUSG00000022311","ENSG00000164796","CSMD3","Csmd3"
"3233","Sst","SLC14A1","ENSMUSG00000059336","ENSG00000141469","SLC14A1","Slc14a1"
"3234","Sst","SYBU","ENSMUSG00000022340","ENSG00000147642","SYBU","Sybu"
"3236","Sst","PKIA","ENSMUSG00000027499","ENSG00000171033","PKIA","Pkia"
"3237","Sst","C1GALT1C1","ENSMUSG00000048970","ENSG00000171155","C1GALT1C1","C1galt1c1"
"3238","Sst","SHANK2","ENSMUSG00000037541","ENSG00000162105","SHANK2","Shank2"
"3239","Sst","CPED1","ENSMUSG00000062980","ENSG00000106034","CPED1","Cped1"
"3240","Sst","CYTH1","ENSMUSG00000017132","ENSG00000108669","CYTH1","Cyth1"
"3242","Sst","GNG4","ENSMUSG00000021303","ENSG00000168243","GNG4","Gng4"
"3243","Sst","CPNE8","ENSMUSG00000052560","ENSG00000139117","CPNE8","Cpne8"
"3244","Sst","ITGA3","ENSMUSG00000001507","ENSG00000005884","ITGA3","Itga3"
"3245","Sst","ANKRD6","ENSMUSG00000040183","ENSG00000135299","ANKRD6","Ankrd6"
"3246","Sst","SMIM5","ENSMUSG00000048442","ENSG00000204323","SMIM5","Smim5"
"3247","Sst","KCNQ4","ENSMUSG00000028631","ENSG00000117013","KCNQ4","Kcnq4"
"3248","Sst","STK11","ENSMUSG00000003068","ENSG00000118046","STK11","Stk11"
"3249","Sst","KCNF1","ENSMUSG00000051726","ENSG00000162975","KCNF1","Kcnf1"
"3250","Sst","S100A6","ENSMUSG00000001025","ENSG00000197956","S100A6","S100a6"
"3251","Sst","CADM3","ENSMUSG00000005338","ENSG00000162706","CADM3","Cadm3"
"3252","Sst","LRRC8B","ENSMUSG00000070639","ENSG00000197147","LRRC8B","Lrrc8b"
"3253","Sst","CD47","ENSMUSG00000055447","ENSG00000196776","CD47","Cd47"
"3254","Sst","MARVELD1","ENSMUSG00000044345","ENSG00000155254","MARVELD1","Marveld1"
"3255","Sst","KLHL29","ENSMUSG00000020627","ENSG00000119771","KLHL29","Klhl29"
"3256","Sst","ENPP1","ENSMUSG00000037370","ENSG00000197594","ENPP1","Enpp1"
"3257","Sst","XK","ENSMUSG00000015342","ENSG00000047597","XK","Xk"
"3258","Sst","MAP3K5","ENSMUSG00000071369","ENSG00000197442","MAP3K5","Map3k5"
"3259","Sst","TMEM158","ENSMUSG00000054871","ENSG00000249992","TMEM158","Tmem158"
"3260","Sst","SEMA4D","ENSMUSG00000021451","ENSG00000187764","SEMA4D","Sema4d"
"3261","Sst","CALY","ENSMUSG00000025468","ENSG00000130643","CALY","Caly"
"3262","Sst","RASIP1","ENSMUSG00000044562","ENSG00000105538","RASIP1","Rasip1"
"3264","Sst","LIMD2","ENSMUSG00000040699","ENSG00000136490","LIMD2","Limd2"
"3265","Sst","TMEM63C","ENSMUSG00000034145","ENSG00000165548","TMEM63C","Tmem63c"
"3266","Sst","DAPK2","ENSMUSG00000032380","ENSG00000035664","DAPK2","Dapk2"
"3268","Sst","SDK1","ENSMUSG00000039683","ENSG00000146555","SDK1","Sdk1"
"3269","Sst","FNDC3B","ENSMUSG00000039286","ENSG00000075420","FNDC3B","Fndc3b"
"3270","Sst","B4GALT1","ENSMUSG00000028413","ENSG00000086062","B4GALT1","B4galt1"
"3272","Sst","HMBOX1","ENSMUSG00000021972","ENSG00000147421","HMBOX1","Hmbox1"
"3273","Sst","ZDHHC7","ENSMUSG00000031823","ENSG00000153786","ZDHHC7","Zdhhc7"
"3274","Sst","DSC3","ENSMUSG00000059898","ENSG00000134762","DSC3","Dsc3"
"3275","Sst","TMEM131L","ENSMUSG00000033767","ENSG00000121210","TMEM131L","Tmem131l"
"3276","Sst","FRMD3","ENSMUSG00000049122","ENSG00000172159","FRMD3","Frmd3"
"3277","Sst","SCN2B","ENSMUSG00000070304","ENSG00000149575","SCN2B","Scn2b"
"3278","Sst","TMEM151B","ENSMUSG00000096847","ENSG00000178233","TMEM151B","Tmem151b"
"3279","Sst","CNKSR2","ENSMUSG00000025658","ENSG00000149970","CNKSR2","Cnksr2"
"3280","Sst","EPHX1","ENSMUSG00000038776","ENSG00000143819","EPHX1","Ephx1"
"3281","Sst","SMARCA2","ENSMUSG00000024921","ENSG00000080503","SMARCA2","Smarca2"
"3282","Sst","GBP4","ENSMUSG00000040253","ENSG00000162654","GBP4","Gbp7"
"3283","Sst","RABGAP1L","ENSMUSG00000026721","ENSG00000152061","RABGAP1L","Rabgap1l"
"3284","Sst","MARCKSL1","ENSMUSG00000047945","ENSG00000175130","MARCKSL1","Marcksl1"
"3285","Sst","TMEM45B","ENSMUSG00000041737","ENSG00000151715","TMEM45B","Tmem45b"
"3286","Sst","SHISAL2B","ENSMUSG00000042655","ENSG00000145642","SHISAL2B","Shisal2b"
"3287","Sst","ATAD2B","ENSMUSG00000052812","ENSG00000119778","ATAD2B","Atad2b"
"3289","Sst","MCUB","ENSMUSG00000027994","ENSG00000005059","MCUB","Mcub"
"3290","Sst","THRA","ENSMUSG00000058756","ENSG00000126351","THRA","Thra"
"3291","Sst","ENOX1","ENSMUSG00000022012","ENSG00000120658","ENOX1","Enox1"
"3292","Sst","P2RX3","ENSMUSG00000027071","ENSG00000109991","P2RX3","P2rx3"
"3293","Sst","CEP128","ENSMUSG00000061533","ENSG00000100629","CEP128","Cep128"
"3294","Sst","TMTC2","ENSMUSG00000036019","ENSG00000179104","TMTC2","Tmtc2"
"3295","Sst","RNF182","ENSMUSG00000044164","ENSG00000180537","RNF182","Rnf182"
"3296","Sst","SLC44A2","ENSMUSG00000057193","ENSG00000129353","SLC44A2","Slc44a2"
"3297","Sst","RELL1","ENSMUSG00000047881","ENSG00000181826","RELL1","Rell1"
"3298","Sst","MAP2K1","ENSMUSG00000004936","ENSG00000169032","MAP2K1","Map2k1"
"3299","Sst","BEAN1","ENSMUSG00000031872","ENSG00000166546","BEAN1","Bean1"
"3301","Sst","CREB3L1","ENSMUSG00000027230","ENSG00000157613","CREB3L1","Creb3l1"
"3302","Sst","NCOA3","ENSMUSG00000027678","ENSG00000124151","NCOA3","Ncoa3"
"3303","Sst","MYT1","ENSMUSG00000010505","ENSG00000196132","MYT1","Myt1"
"3304","Sst","IZUMO4","ENSMUSG00000055862","ENSG00000099840","IZUMO4","Izumo4"
"3305","Sst","MDGA2","ENSMUSG00000034912","ENSG00000139915","MDGA2","Mdga2"
"3306","Sst","FAM13C","ENSMUSG00000043259","ENSG00000148541","FAM13C","Fam13c"
"3307","Sst","PIANP","ENSMUSG00000030329","ENSG00000139200","PIANP","Pianp"
"3308","Sst","IRAK3","ENSMUSG00000020227","ENSG00000090376","IRAK3","Irak3"
"3309","Sst","TRIM29","ENSMUSG00000032013","ENSG00000137699","TRIM29","Trim29"
"3310","Sst","CDK5R1","ENSMUSG00000048895","ENSG00000176749","CDK5R1","Cdk5r1"
"3311","Sst","CD200","ENSMUSG00000022661","ENSG00000091972","CD200","Cd200"
"3312","Sst","FRMD4B","ENSMUSG00000030064","ENSG00000114541","FRMD4B","Frmd4b"
"3313","Sst","ELF1","ENSMUSG00000036461","ENSG00000120690","ELF1","Elf1"
"3314","Sst","JAM3","ENSMUSG00000031990","ENSG00000166086","JAM3","Jam3"
"3315","Sst","MTA3","ENSMUSG00000055817","ENSG00000057935","MTA3","Mta3"
"3316","Sst","FER","ENSMUSG00000000127","ENSG00000151422","FER","Fer"
"3317","Sst","WIF1","ENSMUSG00000020218","ENSG00000156076","WIF1","Wif1"
"3318","Sst","SPATS2L","ENSMUSG00000038305","ENSG00000196141","SPATS2L","Spats2l"
"3319","Sst","SECTM1","ENSMUSG00000039364","ENSG00000141574","SECTM1","Sectm1b"
"3321","Sst","SEMA6D","ENSMUSG00000027200","ENSG00000137872","SEMA6D","Sema6d"
"3322","Sst","PWWP3B","ENSMUSG00000042515","ENSG00000157502","PWWP3B","Pwwp3b"
"3323","Sst","PDE8B","ENSMUSG00000021684","ENSG00000113231","PDE8B","Pde8b"
"3324","Sst","PIK3R1","ENSMUSG00000041417","ENSG00000145675","PIK3R1","Pik3r1"
"3325","Sst","IL1RAPL1","ENSMUSG00000052372","ENSG00000169306","IL1RAPL1","Il1rapl1"
"3326","Sst","GRIP1","ENSMUSG00000034813","ENSG00000155974","GRIP1","Grip1"
"3328","Sst","KSR2","ENSMUSG00000061578","ENSG00000171435","KSR2","Ksr2"
"3329","Sst","FRMPD3","ENSMUSG00000042425","ENSG00000147234","FRMPD3","Frmpd3"
"3330","Sst","ANKRD24","ENSMUSG00000054708","ENSG00000089847","ANKRD24","Ankrd24"
"3331","Sst","RAB8A","ENSMUSG00000003037","ENSG00000167461","RAB8A","Rab8a"
"3332","Sst","CCDC85A","ENSMUSG00000032878","ENSG00000055813","CCDC85A","Ccdc85a"
"3333","Sst","DIRAS2","ENSMUSG00000047842","ENSG00000165023","DIRAS2","Diras2"
"3334","Sst","PPFIBP2","ENSMUSG00000036528","ENSG00000166387","PPFIBP2","Ppfibp2"
"3335","Sst","PLCE1","ENSMUSG00000024998","ENSG00000138193","PLCE1","Plce1"
"3336","Sst","LRRC28","ENSMUSG00000030556","ENSG00000168904","LRRC28","Lrrc28"
"3337","Sst","KCNN2","ENSMUSG00000054477","ENSG00000080709","KCNN2","Kcnn2"
"3338","Sst","STK32A","ENSMUSG00000039954","ENSG00000169302","STK32A","Stk32a"
"3340","Sst","GNRH1","ENSMUSG00000015812","ENSG00000147437","GNRH1","Gnrh1"
"3341","Sst","LRRK1","ENSMUSG00000015133","ENSG00000154237","LRRK1","Lrrk1"
"3342","Sst","PET100","ENSMUSG00000087687","ENSG00000229833","PET100","Pet100"
"3343","Sst","ZDHHC13","ENSMUSG00000030471","ENSG00000177054","ZDHHC13","Zdhhc13"
"3344","Sst","HES2","ENSMUSG00000028940","ENSG00000069812","HES2","Hes2"
"3345","Sst","FUBP3","ENSMUSG00000026843","ENSG00000107164","FUBP3","Fubp3"
"3346","Sst","USP11","ENSMUSG00000031066","ENSG00000102226","USP11","Usp11"
"3347","Sst","NXPH3","ENSMUSG00000046719","ENSG00000182575","NXPH3","Nxph3"
"3348","Sst","RAB23","ENSMUSG00000004768","ENSG00000112210","RAB23","Rab23"
"3349","Sst","FAR2","ENSMUSG00000030303","ENSG00000064763","FAR2","Far2"
"3352","Sst","PODXL","ENSMUSG00000025608","ENSG00000128567","PODXL","Podxl"
"3353","Sst","AVIL","ENSMUSG00000025432","ENSG00000135407","AVIL","Avil"
"3354","Sst","PPM1K","ENSMUSG00000037826","ENSG00000163644","PPM1K","Ppm1k"
"3355","Sst","NGRN","ENSMUSG00000047084","ENSG00000182768","NGRN","Ngrn"
"3356","Sst","GSE1","ENSMUSG00000031822","ENSG00000131149","GSE1","Gse1"
"3357","Sst","DLGAP1","ENSMUSG00000003279","ENSG00000170579","DLGAP1","Dlgap1"
"3359","Sst","CTDSPL","ENSMUSG00000047409","ENSG00000144677","CTDSPL","Ctdspl"
"3360","Sst","MACROD2","ENSMUSG00000068205","ENSG00000172264","MACROD2","Macrod2"
"3361","Sst","OAS3","ENSMUSG00000032661","ENSG00000111331","OAS3","Oas3"
"3362","Sst","METRNL","ENSMUSG00000039208","ENSG00000176845","METRNL","Metrnl"
"3364","Sst","ARHGAP31","ENSMUSG00000022799","ENSG00000031081","ARHGAP31","Arhgap31"
"3365","Sst","DCHS2","ENSMUSG00000102692","ENSG00000197410","DCHS2","Dchs2"
"3366","Sst","MTSS1","ENSMUSG00000022353","ENSG00000170873","MTSS1","Mtss1"
"3367","Sst","C13orf42","ENSMUSG00000100486","ENSG00000226792","C13orf42","Gm4131"
"3368","Sst","HEXD","ENSMUSG00000039307","ENSG00000169660","HEXD","Hexdc"
"3369","Sst","PLAG1","ENSMUSG00000003282","ENSG00000181690","PLAG1","Plag1"
"3370","Sst","ANKRD44","ENSMUSG00000052331","ENSG00000065413","ANKRD44","Ankrd44"
"3371","Sst","ARL4C","ENSMUSG00000049866","ENSG00000188042","ARL4C","Arl4c"
"3372","Sst","SPTLC2","ENSMUSG00000021036","ENSG00000100596","SPTLC2","Sptlc2"
"3373","Sst","MPPED1","ENSMUSG00000041708","ENSG00000186732","MPPED1","Mpped1"
"3374","Sst","TRUB1","ENSMUSG00000025086","ENSG00000165832","TRUB1","Trub1"
"3375","Sst","LRRC3","ENSMUSG00000051652","ENSG00000160233","LRRC3","Lrrc3"
"3376","Sst","SLC9A6","ENSMUSG00000060681","ENSG00000198689","SLC9A6","Slc9a6"
"3378","Sst","SMCHD1","ENSMUSG00000024054","ENSG00000101596","SMCHD1","Smchd1"
"3380","Sst","FUT1","ENSMUSG00000008461","ENSG00000174951","FUT1","Fut1"
"3382","Sst","FRMD4A","ENSMUSG00000026657","ENSG00000151474","FRMD4A","Frmd4a"
"3383","Sst","MED13L","ENSMUSG00000018076","ENSG00000123066","MED13L","Med13l"
"3384","Sst","SCN2A","ENSMUSG00000075318","ENSG00000136531","SCN2A","Scn2a"
"3385","Sst","ZDBF2","ENSMUSG00000027520","ENSG00000204186","ZDBF2","Zdbf2"
"3386","Sst","PEAK1","ENSMUSG00000074305","ENSG00000173517","PEAK1","Peak1"
"3388","Sst","PDIA5","ENSMUSG00000022844","ENSG00000065485","PDIA5","Pdia5"
"3389","Sst","CALN1","ENSMUSG00000060371","ENSG00000183166","CALN1","Caln1"
"3390","Sst","FOXO3","ENSMUSG00000048756","ENSG00000118689","FOXO3","Foxo3"
"3391","Sst","PPAT","ENSMUSG00000029246","ENSG00000128059","PPAT","Ppat"
"3392","Sst","HHATL","ENSMUSG00000032523","ENSG00000010282","HHATL","Hhatl"
"3393","Sst","TMEM44","ENSMUSG00000022537","ENSG00000145014","TMEM44","Tmem44"
"3394","Sst","FHOD3","ENSMUSG00000034295","ENSG00000134775","FHOD3","Fhod3"
"3395","Sst","FAM3B","ENSMUSG00000022938","ENSG00000183844","FAM3B","Fam3b"
"3396","Sst","SLC29A3","ENSMUSG00000020100","ENSG00000198246","SLC29A3","Slc29a3"
"3397","Sst","GALNT11","ENSMUSG00000038072","ENSG00000178234","GALNT11","Galnt11"
"3399","Sst","RETREG1","ENSMUSG00000022270","ENSG00000154153","RETREG1","Retreg1"
"3400","Sst","PIRT","ENSMUSG00000048070","ENSG00000233670","PIRT","Pirt"
"3401","Sst","SPTSSA","ENSMUSG00000044408","ENSG00000165389","SPTSSA","Sptssa"
"3402","Sst","ZC3HAV1","ENSMUSG00000029826","ENSG00000105939","ZC3HAV1","Zc3hav1"
"3403","Sst","MAEL","ENSMUSG00000040629","ENSG00000143194","MAEL","Mael"
"3404","Sst","EGLN2","ENSMUSG00000058709","ENSG00000269858","EGLN2","Egln2"
"3405","Sst","SH3GLB2","ENSMUSG00000026860","ENSG00000148341","SH3GLB2","Sh3glb2"
"3406","Sst","FGFR1","ENSMUSG00000031565","ENSG00000077782","FGFR1","Fgfr1"
"3407","Sst","MGLL","ENSMUSG00000033174","ENSG00000074416","MGLL","Mgll"
"3408","Sst","CSMD1","ENSMUSG00000060924","ENSG00000183117","CSMD1","Csmd1"
"3409","Sst","LAMP5","ENSMUSG00000027270","ENSG00000125869","LAMP5","Lamp5"
"3410","Sst","FAM8A1","ENSMUSG00000069237","ENSG00000137414","FAM8A1","Fam8a1"
"3411","Sst","TMEM9","ENSMUSG00000026411","ENSG00000116857","TMEM9","Tmem9"
"3412","Sst","KSR1","ENSMUSG00000018334","ENSG00000141068","KSR1","Ksr1"
"3413","Sst","KIF13A","ENSMUSG00000021375","ENSG00000137177","KIF13A","Kif13a"
"3415","Sst","UBE2B","ENSMUSG00000020390","ENSG00000119048","UBE2B","Ube2b"
"3416","Sst","DCX","ENSMUSG00000031285","ENSG00000077279","DCX","Dcx"
"3420","Sst","USP12","ENSMUSG00000029640","ENSG00000152484","USP12","Usp12"
"3421","Calca+Sstr2","TAC1","ENSMUSG00000061762","ENSG00000006128","TAC1","Tac1"
"3422","Calca+Sstr2","PTPRT","ENSMUSG00000053141","ENSG00000196090","PTPRT","Ptprt"
"3423","Calca+Sstr2","ATP2B4","ENSMUSG00000026463","ENSG00000058668","ATP2B4","Atp2b4"
"3424","Calca+Sstr2","ADCYAP1","ENSMUSG00000024256","ENSG00000141433","ADCYAP1","Adcyap1"
"3425","Calca+Sstr2","RELN","ENSMUSG00000042453","ENSG00000189056","RELN","Reln"
"3427","Calca+Sstr2","DLGAP1","ENSMUSG00000003279","ENSG00000170579","DLGAP1","Dlgap1"
"3429","Calca+Sstr2","NCAM1","ENSMUSG00000039542","ENSG00000149294","NCAM1","Ncam1"
"3430","Calca+Sstr2","GAL","ENSMUSG00000024907","ENSG00000069482","GAL","Gal"
"3431","Calca+Sstr2","CNBD1","ENSMUSG00000073991","ENSG00000176571","CNBD1","Cnbd1"
"3432","Calca+Sstr2","CACNB2","ENSMUSG00000057914","ENSG00000165995","CACNB2","Cacnb2"
"3433","Calca+Sstr2","C8orf34","ENSMUSG00000057715","ENSG00000165084","C8orf34","A830018L16Rik"
"3434","Calca+Sstr2","CNTN5","ENSMUSG00000039488","ENSG00000149972","CNTN5","Cntn5"
"3436","Calca+Sstr2","HPCAL1","ENSMUSG00000071379","ENSG00000115756","HPCAL1","Hpcal1"
"3437","Calca+Sstr2","DGKH","ENSMUSG00000034731","ENSG00000102780","DGKH","Dgkh"
"3438","Calca+Sstr2","PLCXD3","ENSMUSG00000049148","ENSG00000182836","PLCXD3","Plcxd3"
"3439","Calca+Sstr2","RGS9","ENSMUSG00000020599","ENSG00000108370","RGS9","Rgs9"
"3440","Calca+Sstr2","RIT2","ENSMUSG00000057455","ENSG00000152214","RIT2","Rit2"
"3441","Calca+Sstr2","DGKB","ENSMUSG00000036095","ENSG00000136267","DGKB","Dgkb"
"3442","Calca+Sstr2","ZNF536","ENSMUSG00000043456","ENSG00000198597","ZNF536","Zfp536"
"3443","Calca+Sstr2","NRXN1","ENSMUSG00000024109","ENSG00000179915","NRXN1","Nrxn1"
"3444","Calca+Sstr2","BCAS1","ENSMUSG00000013523","ENSG00000064787","BCAS1","Bcas1"
"3445","Calca+Sstr2","PCDH15","ENSMUSG00000052613","ENSG00000150275","PCDH15","Pcdh15"
"3446","Calca+Sstr2","PCDH9","ENSMUSG00000055421","ENSG00000184226","PCDH9","Pcdh9"
"3447","Calca+Sstr2","TRPA1","ENSMUSG00000032769","ENSG00000104321","TRPA1","Trpa1"
"3449","Calca+Sstr2","NAV3","ENSMUSG00000020181","ENSG00000067798","NAV3","Nav3"
"3450","Calca+Sstr2","EPHA5","ENSMUSG00000029245","ENSG00000145242","EPHA5","Epha5"
"3451","Calca+Sstr2","SCG2","ENSMUSG00000050711","ENSG00000171951","SCG2","Scg2"
"3452","Calca+Sstr2","FSTL5","ENSMUSG00000034098","ENSG00000168843","FSTL5","Fstl5"
"3453","Calca+Sstr2","MACROD2","ENSMUSG00000068205","ENSG00000172264","MACROD2","Macrod2"
"3454","Calca+Sstr2","INPP4B","ENSMUSG00000037940","ENSG00000109452","INPP4B","Inpp4b"
"3455","Calca+Sstr2","GPC6","ENSMUSG00000058571","ENSG00000183098","GPC6","Gpc6"
"3456","Calca+Sstr2","TRPM3","ENSMUSG00000052387","ENSG00000083067","TRPM3","Trpm3"
"3457","Calca+Sstr2","PALLD","ENSMUSG00000058056","ENSG00000129116","PALLD","Palld"
"3459","Calca+Sstr2","TSHZ2","ENSMUSG00000047907","ENSG00000182463","TSHZ2","Tshz2"
"3460","Calca+Sstr2","FHIT","ENSMUSG00000060579","ENSG00000189283","FHIT","Fhit"
"3461","Calca+Sstr2","PTPRD","ENSMUSG00000028399","ENSG00000153707","PTPRD","Ptprd"
"3462","Calca+Sstr2","AGAP1","ENSMUSG00000055013","ENSG00000157985","AGAP1","Agap1"
"3463","Calca+Sstr2","SYN3","ENSMUSG00000059602","ENSG00000185666","SYN3","Syn3"
"3464","Calca+Sstr2","CACNG3","ENSMUSG00000066189","ENSG00000006116","CACNG3","Cacng3"
"3465","Calca+Sstr2","LRRTM4","ENSMUSG00000052581","ENSG00000176204","LRRTM4","Lrrtm4"
"3466","Calca+Sstr2","CACNG5","ENSMUSG00000040373","ENSG00000075429","CACNG5","Cacng5"
"3467","Calca+Sstr2","NCAM2","ENSMUSG00000022762","ENSG00000154654","NCAM2","Ncam2"
"3468","Calca+Sstr2","DDR2","ENSMUSG00000026674","ENSG00000162733","DDR2","Ddr2"
"3469","Calca+Sstr2","NELL1","ENSMUSG00000055409","ENSG00000165973","NELL1","Nell1"
"3470","Calca+Sstr2","ADCY7","ENSMUSG00000031659","ENSG00000121281","ADCY7","Adcy7"
"3471","Calca+Sstr2","MGAT4C","ENSMUSG00000019888","ENSG00000182050","MGAT4C","Mgat4c"
"3472","Calca+Sstr2","PTCHD1","ENSMUSG00000041552","ENSG00000165186","PTCHD1","Ptchd1"
"3473","Calca+Sstr2","ANK3","ENSMUSG00000069601","ENSG00000151150","ANK3","Ank3"
"3474","Calca+Sstr2","NECTIN3","ENSMUSG00000022656","ENSG00000177707","NECTIN3","Nectin3"
"3475","Calca+Sstr2","LINGO2","ENSMUSG00000045083","ENSG00000174482","LINGO2","Lingo2"
"3476","Calca+Sstr2","RASGEF1B","ENSMUSG00000089809","ENSG00000138670","RASGEF1B","Rasgef1b"
"3477","Calca+Sstr2","SLC44A5","ENSMUSG00000028360","ENSG00000137968","SLC44A5","Slc44a5"
"3478","Calca+Sstr2","NEGR1","ENSMUSG00000040037","ENSG00000172260","NEGR1","Negr1"
"3479","Calca+Sstr2","MPPED1","ENSMUSG00000041708","ENSG00000186732","MPPED1","Mpped1"
"3480","Calca+Sstr2","CACNA1C","ENSMUSG00000051331","ENSG00000151067","CACNA1C","Cacna1c"
"3481","Calca+Sstr2","MAP3K5","ENSMUSG00000071369","ENSG00000197442","MAP3K5","Map3k5"
"3482","Calca+Sstr2","CDH13","ENSMUSG00000031841","ENSG00000140945","CDH13","Cdh13"
"3483","Calca+Sstr2","OPRM1","ENSMUSG00000000766","ENSG00000112038","OPRM1","Oprm1"
"3484","Calca+Sstr2","SNCA","ENSMUSG00000025889","ENSG00000145335","SNCA","Snca"
"3485","Calca+Sstr2","LRRC7","ENSMUSG00000028176","ENSG00000033122","LRRC7","Lrrc7"
"3486","Calca+Sstr2","KCNIP1","ENSMUSG00000053519","ENSG00000182132","KCNIP1","Kcnip1"
"3487","Calca+Sstr2","SRGAP1","ENSMUSG00000020121","ENSG00000196935","SRGAP1","Srgap1"
"3488","Calca+Sstr2","CCDC85A","ENSMUSG00000032878","ENSG00000055813","CCDC85A","Ccdc85a"
"3489","Calca+Sstr2","OPCML","ENSMUSG00000062257","ENSG00000183715","OPCML","Opcml"
"3490","Calca+Sstr2","FRMD4B","ENSMUSG00000030064","ENSG00000114541","FRMD4B","Frmd4b"
"3491","Calca+Sstr2","MCTP1","ENSMUSG00000021596","ENSG00000175471","MCTP1","Mctp1"
"3492","Calca+Sstr2","SNED1","ENSMUSG00000047793","ENSG00000162804","SNED1","Sned1"
"3493","Calca+Sstr2","CELF4","ENSMUSG00000024268","ENSG00000101489","CELF4","Celf4"
"3494","Calca+Sstr2","PDE8B","ENSMUSG00000021684","ENSG00000113231","PDE8B","Pde8b"
"3495","Calca+Sstr2","CAMK4","ENSMUSG00000038128","ENSG00000152495","CAMK4","Camk4"
"3496","Calca+Sstr2","C11orf80","ENSMUSG00000071691","ENSG00000173715","C11orf80","Gm960"
